Timestamp,Which year are you in?,How are you feeling right now?,"On a scale of 1-100, how would you express this feeling?",Gender,Age,Your location ?,Relationship status,Are you happy with your financial state?,How much have you succeeded to cope up with the environment of your educational institution?,Understanding with your family members?,Are you feeling pressure in your study or work right now?,Are you satisfied with your academic result?,Are you happy with your living place?,Who supports you when you are not succeeding in your academic life?,Have you used any social media within the last 6 hours?,Do you have inferiority complex? ,Are you satisfied with your meal today?,Are you feeling sick/health issues today?,"Have you done any recreational activity (sports, gaming, hobby etc.) today?",How long did you sleep last night?(in hours)
3/2/2021 11:21,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:21,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:21,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:21,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:22,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:22,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:22,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:22,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:22,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:22,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:22,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:22,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:22,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:22,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:22,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:22,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:22,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:22,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:22,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:22,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:22,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:22,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:23,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:23,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:23,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:23,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:23,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:23,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:26,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:26,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:26,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:26,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:27,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:27,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:27,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:27,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:27,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:27,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:27,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:27,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:27,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:27,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:27,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:27,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:27,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:27,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:27,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:27,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:27,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:27,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:28,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:28,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:28,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:28,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:28,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:28,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:28,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:28,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:28,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:28,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:28,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:28,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:28,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:29,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:29,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:29,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:29,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:29,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:29,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:29,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:29,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:29,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:29,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:29,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:29,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:29,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:29,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:29,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:29,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:29,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:29,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:29,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:29,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:30,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:30,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:30,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:30,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:30,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:30,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:30,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:30,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:30,4th year,Good,80,Male,22,Home,Single,No,4,Good,Yes,No,No,Family,No,Yes,Neutral,No,Yes,7
3/2/2021 11:31,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:31,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:31,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:31,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:32,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:32,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:33,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:33,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:33,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:33,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:33,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:33,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:33,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:33,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:33,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:33,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:33,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:33,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:33,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:33,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:33,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:39,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:39,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:39,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:39,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:39,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:39,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:39,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:40,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:40,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:40,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:40,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:40,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:40,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:40,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:40,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:40,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:40,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:40,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:40,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:40,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:40,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:40,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:40,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:41,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:41,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:41,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:41,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:41,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:41,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:41,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:41,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:41,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:41,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:41,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:41,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:41,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:41,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:41,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:41,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:41,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:41,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:41,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:42,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:42,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:42,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:42,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:42,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:42,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:42,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:42,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:42,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:42,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:42,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:42,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:42,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:42,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:42,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:42,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:42,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:42,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:42,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:42,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:42,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:42,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:42,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:43,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:43,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:43,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:43,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:43,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:43,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:43,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:43,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:43,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:43,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:43,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:43,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:43,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:43,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:43,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:43,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
